batch_amount,liq_amount,rpm,impellerDiameter,solidDensity,Initial_Porosity,Granule_density,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Coarse
1500,700,600,0.125,200,0.1,362.1370382,1,1,1,1,1,1,1,1
1500,700,600,0.125,200,0.2,362.1370382,1,1,1,1,1,1,1,1
1500,700,600,0.125,200,0.3,362.1370382,1,1,1,1,1,1,1,1
1500,700,600,0.125,200,0.4,362.1370382,1,1,1,1,1,1,1,1
1500,700,600,0.125,200,0.5,362.1370382,1,1,1,1,1,1,1,1
1500,700,600,0.125,300,0.3,441.8102412,0.979191393,0.986532975,0.994770651,0.999910772,0.999999939,0.999999939,1,1
1500,700,600,0.125,300,0.4,441.8102411,0.978944842,0.986380057,0.994720802,0.999910533,0.99999994,0.99999994,1,1
1500,700,600,0.175,200,0.1,362.1370382,1,1,1,1,1,1,1,1
1500,700,600,0.175,200,0.2,362.1370382,1,1,1,1,1,1,1,1
1500,700,600,0.175,200,0.3,362.1370382,1,1,1,1,1,1,1,1
1500,700,600,0.175,200,0.4,362.1370382,1,1,1,1,1,1,1,1
1500,700,600,0.175,200,0.5,362.1370382,1,1,1,1,1,1,1,1
1500,700,600,0.175,300,0.3,441.8272437,0.963657748,0.976990708,0.997644615,0.999989651,0.999999998,0.999999998,1,1
1500,700,600,0.175,300,0.4,441.8272436,0.963242884,0.976733675,0.997631368,0.999989671,0.999999998,0.999999998,1,1
1500,700,600,0.25,200,0.1,362.1370382,1,1,1,1,1,1,1,1
1500,700,600,0.25,200,0.2,362.1370382,1,1,1,1,1,1,1,1
1500,700,600,0.25,200,0.3,362.1370382,1,1,1,1,1,1,1,1
1500,700,600,0.25,200,0.4,362.1370382,1,1,1,1,1,1,1,1
1500,700,600,0.25,200,0.5,362.1370382,1,1,1,1,1,1,1,1
1500,700,600,0.25,300,0.3,441.8400188,0.93907798,0.978144688,0.999415641,0.999999156,1,1,1,1
1500,700,600,0.25,300,0.4,441.8400188,0.938409314,0.977956086,0.999414646,0.999999162,1,1,1,1
1500,800,100,0.75,200,0.1,362.0769376,0.981210242,0.987853648,0.995226071,0.999919424,0.999999946,0.999999946,1,1
1500,800,100,0.75,200,0.2,362.0745399,0.981064153,0.987766243,0.995200828,0.999919727,0.999999947,0.999999947,1,1
1500,800,100,0.125,200,0.1,361.7958099,0.999246836,0.999250974,0.99925178,0.999297977,0.999297977,0.999803782,0.999803782,1
1500,800,100,0.125,200,0.2,361.7993173,0.999124246,0.999132359,0.999133431,0.999213314,0.999213314,0.999819788,0.999819788,1
1500,800,100,0.175,200,0.1,361.8857056,0.999201769,0.999216659,0.999226351,0.999280047,0.999280047,0.99979719,0.99979719,1
1500,800,100,0.175,200,0.2,361.8868226,0.999093994,0.999109251,0.9991161,0.99920112,0.99920112,0.999815625,0.999815625,1
1500,800,100,0.25,200,0.1,361.9553716,0.998285584,0.998555653,0.998794218,0.999020848,0.999020848,0.999871014,0.999871014,1
1500,800,100,0.25,200,0.2,361.953886,0.998361793,0.998581471,0.998766328,0.998986924,0.998986924,0.999876429,0.999876429,1
1500,800,306,0.75,200,0.1,362.0831547,0.90220105,0.990541806,0.999937011,0.999999974,1,1,1,1
1500,800,306,0.75,200,0.2,362.1155732,0.909421448,0.990873718,0.999936363,0.999999973,1,1,1,1
1500,800,306,0.75,200,0.3,362.1155732,0.908521579,0.990826142,0.999936436,0.999999973,1,1,1,1
1500,800,306,0.75,200,0.4,362.1155731,0.90780877,0.990788077,0.999936486,0.999999973,1,1,1,1
1500,800,306,0.75,200,0.5,362.1155729,0.90722487,0.990756416,0.999936519,0.999999973,1,1,1,1
1500,800,306,0.125,200,0.3,362.0085714,0.994845999,0.996083159,0.997357575,0.998797639,0.998797639,0.999986172,0.999999995,1
1500,800,306,0.125,200,0.4,362.0084056,0.994950738,0.996153449,0.9973303,0.998781029,0.998781029,0.999986195,0.999999995,1
1500,800,306,0.125,200,0.5,362.0083231,0.995095731,0.996231932,0.997292926,0.998768348,0.998768348,0.999986293,0.999999995,1
1500,800,306,0.175,200,0.3,362.0453909,0.988644551,0.991863409,0.994856383,0.999557034,0.999999006,0.999999006,1,1
1500,800,306,0.175,200,0.4,362.0453781,0.988529943,0.99179206,0.99481045,0.999554419,0.999999005,0.999999005,1,1
1500,800,306,0.175,200,0.5,362.0453484,0.98845211,0.991747523,0.994769713,0.99955218,0.999999003,0.999999003,1,1
1500,800,306,0.25,200,0.3,362.0727935,0.978852162,0.98646043,0.995005303,0.999923834,0.999999953,0.999999953,1,1
1500,800,306,0.25,200,0.4,362.0727923,0.978659428,0.986342261,0.994965174,0.999923548,0.999999953,0.999999953,1,1
1500,800,306,0.25,200,0.5,362.0727909,0.978504477,0.986247479,0.994931947,0.9999233,0.999999953,0.999999953,1,1
1500,800,400,0.75,200,0.1,362.0945312,0.90945747,0.995760834,0.999985756,0.999999997,1,1,1,1
1500,800,400,0.75,200,0.2,362.0945311,0.909479895,0.99576026,0.999985748,0.999999997,1,1,1,1
1500,800,400,0.75,200,0.3,362.094531,0.909478055,0.995759166,0.99998574,0.999999997,1,1,1,1
1500,800,400,0.75,200,0.4,362.0945309,0.909460689,0.995757653,0.999985732,0.999999997,1,1,1,1
1500,800,400,0.75,200,0.5,362.0945308,0.909441631,0.99575582,0.999985722,0.999999997,1,1,1,1
1500,800,400,0.125,200,0.2,362.0373454,0.989279725,0.992335896,0.995317649,0.999403831,0.999998214,0.999998214,1,1
1500,800,400,0.125,200,0.3,362.0373177,0.98912356,0.992243124,0.995247678,0.99939802,0.99999821,0.99999821,1,1
1500,800,400,0.125,200,0.4,362.0372627,0.989051413,0.99220716,0.995183932,0.999393086,0.999998205,0.999998205,1,1
1500,800,400,0.125,200,0.5,362.0371763,0.98907703,0.992226699,0.99511802,0.999388618,0.9999982,0.9999982,1,1
1500,800,400,0.175,200,0.2,362.0657265,0.982430909,0.988227153,0.994451951,0.999875115,0.999999895,0.999999895,1,1
1500,800,400,0.175,200,0.3,362.0657246,0.98218861,0.988066959,0.99437968,0.999874321,0.999999895,0.999999895,1,1
1500,800,400,0.175,200,0.4,362.0657223,0.98200409,0.987944031,0.99432248,0.999873671,0.999999895,0.999999895,1,1
1500,800,400,0.175,200,0.5,362.0657199,0.981858736,0.987846325,0.994275229,0.999873109,0.999999895,0.999999895,1,1
1500,800,400,0.25,200,0.2,362.0870631,0.966268384,0.978297285,0.997302354,0.999986378,0.999999997,0.999999997,1,1
1500,800,400,0.25,200,0.3,362.0870622,0.965787817,0.977994522,0.997278671,0.999986364,0.999999997,0.999999997,1,1
1500,800,400,0.25,200,0.4,362.0870612,0.96541314,0.977759249,0.997259913,0.999986351,0.999999997,0.999999997,1,1
1500,800,400,0.25,200,0.5,362.0870601,0.96510934,0.977569279,0.997244348,0.999986337,0.999999997,0.999999997,1,1
1500,800,500,0.75,200,0.1,362.1016887,0.927767405,0.998018344,0.999996029,0.999999999,1,1,1,1
1500,800,500,0.75,200,0.2,362.1018753,0.927801272,0.998017408,0.999996022,0.999999999,1,1,1,1
1500,800,500,0.75,200,0.3,362.1016681,0.927819203,0.998016391,0.999996017,0.999999999,1,1,1,1
1500,800,500,0.75,200,0.4,362.1000465,0.927832322,0.998015272,0.999996011,0.999999999,1,1,1,1
1500,800,500,0.75,200,0.5,362.101691,0.927825511,0.99801396,0.999996006,0.999999999,1,1,1,1
1500,800,500,0.125,200,0.2,362.0561399,0.98567123,0.989860988,0.99407861,0.999776725,0.999999723,0.999999723,1,1
1500,800,500,0.125,200,0.3,362.0561366,0.98544462,0.989700558,0.993985019,0.999774882,0.999999723,0.999999723,1,1
1500,800,500,0.125,200,0.4,362.0561349,0.985272305,0.98957895,0.993912862,0.999773405,0.999999723,0.999999723,1,1
1500,800,500,0.125,200,0.5,362.0561353,0.985130533,0.989483055,0.993855035,0.999772141,0.999999723,0.999999723,1,1
1500,800,500,0.175,200,0.2,362.0791848,0.971415484,0.981954955,0.995982065,0.999966088,0.999999987,0.999999987,1,1
1500,800,500,0.175,200,0.3,362.0791835,0.970916975,0.981660203,0.995933612,0.999965996,0.999999987,0.999999987,1,1
1500,800,500,0.175,200,0.4,362.0791819,0.970532116,0.981437411,0.995895852,0.999965916,0.999999987,0.999999987,1,1
1500,800,500,0.175,200,0.5,362.07918,0.970221163,0.981262258,0.995864824,0.99996584,0.999999988,0.999999988,1,1
1500,800,500,0.25,200,0.2,362.0965024,0.952871584,0.975158759,0.998775224,0.999997064,1,1,1,1
1500,800,500,0.25,200,0.3,362.0965018,0.952138025,0.974786809,0.998766589,0.999997071,1,1,1,1
1500,800,500,0.25,200,0.4,362.0965009,0.951585114,0.974498355,0.998759736,0.999997075,1,1,1,1
1500,800,500,0.25,200,0.5,362.0965,0.951151546,0.974263487,0.998753944,0.999997078,1,1,1,1
1500,800,600,0.75,200,0.1,362.110076,0.9439903,0.998958179,0.999998566,1,1,1,1,1
1500,800,600,0.75,200,0.2,362.1101942,0.94401447,0.99895624,0.99999856,1,1,1,1,1
1500,800,600,0.75,200,0.3,362.1105175,0.944050694,0.998954794,0.999998554,1,1,1,1,1
1500,800,600,0.75,200,0.4,362.110527,0.944078871,0.998953757,0.999998551,1,1,1,1,1
1500,800,600,0.75,200,0.5,362.1110277,0.944081626,0.998952328,0.999998546,1,1,1,1,1
1500,800,600,0.125,200,0.1,362.0688449,0.978952364,0.986415435,0.994691371,0.999912466,0.999999943,0.999999943,1,1
1500,800,600,0.125,200,0.2,362.068843,0.978386192,0.986064268,0.994572057,0.99991176,0.999999943,0.999999943,1,1
1500,800,600,0.125,200,0.3,362.0688405,0.97798631,0.985816443,0.994485169,0.999911225,0.999999943,0.999999943,1,1
1500,800,600,0.175,200,0.1,362.0882772,0.963103727,0.976581404,0.997660995,0.999990126,0.999999998,0.999999998,1,1
1500,800,600,0.175,200,0.2,362.0882762,0.962142963,0.975981038,0.997628344,0.999990144,0.999999998,0.999999998,1,1
1500,800,600,0.175,200,0.3,362.0882748,0.961457867,0.975550629,0.997604708,0.999990154,0.999999998,0.999999998,1,1
1500,800,600,0.25,200,0.1,362.1028782,0.938360388,0.977896122,0.999430094,0.999999211,1,1,1,1
1500,800,600,0.25,200,0.2,362.1028778,0.936824068,0.977449022,0.999426929,0.99999922,1,1,1,1
1500,800,600,0.25,200,0.3,362.1028772,0.935737325,0.977126297,0.999424608,0.999999225,1,1,1,1
1500,900,400,0.75,200,0.2,362.0972708,0.905544738,0.99437803,0.999976957,0.999999994,1,1,1,1
1500,900,400,0.75,200,0.3,362.0972432,0.905405124,0.994379172,0.999976982,0.999999994,1,1,1,1
1500,900,400,0.75,200,0.4,362.0929503,0.908266898,0.995185788,0.999981853,0.999999996,1,1,1,1
1500,900,400,0.75,200,0.5,362.0971998,0.905187296,0.994380979,0.99997702,0.999999994,1,1,1,1
1500,900,500,0.75,200,0.2,362.1096548,0.91818004,0.996786957,0.999990762,0.999999998,1,1,1,1
1500,900,500,0.75,200,0.3,362.1056861,0.918097052,0.99680292,0.999990905,0.999999998,1,1,1,1
1500,900,500,0.75,200,0.4,362.1066787,0.918309494,0.996879837,0.999991436,0.999999998,1,1,1,1
1500,900,500,0.75,200,0.5,362.1091839,0.918136203,0.996794884,0.999990811,0.999999998,1,1,1,1
1664,600,100,0.75,200,0.1,406.5869227,1,1,1,1,1,1,1,1
1664,600,100,0.75,200,0.2,408.0038064,1,1,1,1,1,1,1,1
1664,600,100,0.75,200,0.3,409.4253961,1,1,1,1,1,1,1,1
1664,600,100,0.75,200,0.4,410.8515867,1,1,1,1,1,1,1,1
1664,600,100,0.75,200,0.5,412.282207,1,1,1,1,1,1,1,1
1664,600,100,0.125,200,0.1,406.5869227,1,1,1,1,1,1,1,1
1664,600,100,0.125,200,0.2,408.0038064,1,1,1,1,1,1,1,1
1664,600,100,0.125,200,0.3,409.4253961,1,1,1,1,1,1,1,1
1664,600,100,0.125,200,0.4,410.8515867,1,1,1,1,1,1,1,1
1664,600,100,0.125,200,0.5,412.282207,1,1,1,1,1,1,1,1
1664,600,100,0.175,200,0.1,406.5869227,1,1,1,1,1,1,1,1
1664,600,100,0.175,200,0.2,408.0038064,1,1,1,1,1,1,1,1
1664,600,100,0.175,200,0.3,409.4253961,1,1,1,1,1,1,1,1
1664,600,100,0.175,200,0.4,410.8515867,1,1,1,1,1,1,1,1
1664,600,100,0.175,200,0.5,412.282207,1,1,1,1,1,1,1,1
1664,600,100,0.25,200,0.1,406.5869227,1,1,1,1,1,1,1,1
1664,600,100,0.25,200,0.2,408.0038064,1,1,1,1,1,1,1,1
1664,600,100,0.25,200,0.3,409.4253961,1,1,1,1,1,1,1,1
1664,600,100,0.25,200,0.4,410.8515867,1,1,1,1,1,1,1,1
1664,600,100,0.25,200,0.5,412.282207,1,1,1,1,1,1,1,1
1664,600,200,0.75,200,0.1,406.5189071,1,1,1,1,1,1,1,1
1664,600,200,0.75,200,0.2,407.7085718,1,1,1,1,1,1,1,1
1664,600,200,0.75,200,0.3,408.9021831,1,1,1,1,1,1,1,1
1664,600,200,0.75,200,0.4,410.0996472,1,1,1,1,1,1,1,1
1664,600,200,0.75,200,0.5,411.3008125,1,1,1,1,1,1,1,1
1664,600,200,0.125,200,0.1,393.9576489,1,1,1,1,1,1,1,1
1664,600,200,0.125,200,0.2,393.9576489,1,1,1,1,1,1,1,1
1664,600,200,0.125,200,0.3,393.9576489,1,1,1,1,1,1,1,1
1664,600,200,0.125,200,0.4,393.9576489,1,1,1,1,1,1,1,1
1664,600,200,0.125,200,0.5,393.9576489,1,1,1,1,1,1,1,1
1664,600,200,0.175,200,0.1,393.9576489,1,1,1,1,1,1,1,1
1664,600,200,0.175,200,0.2,393.9576489,1,1,1,1,1,1,1,1
1664,600,200,0.175,200,0.3,393.9576489,1,1,1,1,1,1,1,1
1664,600,200,0.175,200,0.4,393.9576489,1,1,1,1,1,1,1,1
1664,600,200,0.175,200,0.5,393.9576489,1,1,1,1,1,1,1,1
1664,600,200,0.25,200,0.1,393.9576489,1,1,1,1,1,1,1,1
1664,600,200,0.25,200,0.2,393.9576489,1,1,1,1,1,1,1,1
1664,600,200,0.25,200,0.3,393.9576489,1,1,1,1,1,1,1,1
1664,600,200,0.25,200,0.4,393.9576489,1,1,1,1,1,1,1,1
1664,600,200,0.25,200,0.5,393.9576489,1,1,1,1,1,1,1,1
1664,600,306,0.75,200,0.1,393.9576489,1,1,1,1,1,1,1,1
1664,600,306,0.75,200,0.2,393.9576489,1,1,1,1,1,1,1,1
1664,600,306,0.75,200,0.3,393.9576489,1,1,1,1,1,1,1,1
1664,600,306,0.75,200,0.4,393.9576489,1,1,1,1,1,1,1,1
1664,600,306,0.75,200,0.5,393.9576489,1,1,1,1,1,1,1,1
1664,600,306,0.75,300,0.1,454.4200023,0.901411226,0.991261234,0.99994805,0.999999981,1,1,1,1
1664,600,306,0.75,300,0.2,454.4200022,0.90140242,0.991259339,0.999948031,0.999999981,1,1,1,1
1664,600,306,0.75,300,0.3,454.420002,0.901391166,0.991256917,0.999948008,0.999999981,1,1,1,1
1664,600,306,0.75,300,0.4,454.4200018,0.901377691,0.991254016,0.99994798,0.999999981,1,1,1,1
1664,600,306,0.75,300,0.5,454.4200015,0.901362334,0.991250709,0.999947949,0.999999981,1,1,1,1
1664,600,306,0.125,200,0.1,376.5373512,1,1,1,1,1,1,1,1
1664,600,306,0.125,200,0.2,376.5373512,1,1,1,1,1,1,1,1
1664,600,306,0.125,200,0.3,376.5373512,1,1,1,1,1,1,1,1
1664,600,306,0.125,200,0.4,376.5373512,1,1,1,1,1,1,1,1
1664,600,306,0.125,200,0.5,376.5373512,1,1,1,1,1,1,1,1
1664,600,306,0.175,200,0.1,376.5373512,1,1,1,1,1,1,1,1
1664,600,306,0.175,200,0.2,376.5373512,1,1,1,1,1,1,1,1
1664,600,306,0.175,200,0.3,376.5373512,1,1,1,1,1,1,1,1
1664,600,306,0.175,200,0.4,376.5373512,1,1,1,1,1,1,1,1
1664,600,306,0.175,200,0.5,376.5373512,1,1,1,1,1,1,1,1
1664,600,306,0.25,200,0.1,376.5373512,1,1,1,1,1,1,1,1
1664,600,306,0.25,200,0.2,376.5373512,1,1,1,1,1,1,1,1
1664,600,306,0.25,200,0.3,376.5373512,1,1,1,1,1,1,1,1
1664,600,306,0.25,200,0.4,376.5373512,1,1,1,1,1,1,1,1
1664,600,306,0.25,200,0.5,376.5373512,1,1,1,1,1,1,1,1
1664,600,400,0.75,200,0.1,376.5373512,1,1,1,1,1,1,1,1
1664,600,400,0.75,200,0.2,376.5373512,1,1,1,1,1,1,1,1
1664,600,400,0.75,200,0.3,376.5373512,1,1,1,1,1,1,1,1
1664,600,400,0.75,200,0.4,376.5373512,1,1,1,1,1,1,1,1
1664,600,400,0.75,200,0.5,376.5373512,1,1,1,1,1,1,1,1
1664,600,400,0.75,300,0.1,454.4305974,0.911117649,0.996236291,0.9999888,0.999999998,1,1,1,1
1664,600,400,0.75,300,0.2,454.4305973,0.911103671,0.996235343,0.999988796,0.999999998,1,1,1,1
1664,600,400,0.75,300,0.3,454.4305972,0.911084726,0.996234058,0.999988791,0.999999998,1,1,1,1
1664,600,400,0.75,300,0.4,454.4305971,0.91106125,0.996232467,0.999988784,0.999999998,1,1,1,1
1664,600,400,0.75,300,0.5,454.430597,0.911033835,0.996230608,0.999988776,0.999999998,1,1,1,1
1664,600,400,0.125,200,0.1,376.5373512,1,1,1,1,1,1,1,1
1664,600,400,0.125,200,0.2,376.5373512,1,1,1,1,1,1,1,1
1664,600,400,0.125,200,0.3,376.5373512,1,1,1,1,1,1,1,1
1664,600,400,0.125,200,0.4,376.5373512,1,1,1,1,1,1,1,1
1664,600,400,0.125,200,0.5,376.5373512,1,1,1,1,1,1,1,1
1664,600,400,0.175,200,0.1,376.5373512,1,1,1,1,1,1,1,1
1664,600,400,0.175,200,0.2,376.5373512,1,1,1,1,1,1,1,1
1664,600,400,0.175,200,0.3,376.5373512,1,1,1,1,1,1,1,1
1664,600,400,0.175,200,0.4,376.5373512,1,1,1,1,1,1,1,1
1664,600,400,0.175,200,0.5,376.5373512,1,1,1,1,1,1,1,1
1664,600,400,0.25,200,0.1,376.5373512,1,1,1,1,1,1,1,1
1664,600,400,0.25,200,0.2,376.5373512,1,1,1,1,1,1,1,1
1664,600,400,0.25,200,0.3,376.5373512,1,1,1,1,1,1,1,1
1664,600,400,0.25,200,0.4,376.5373512,1,1,1,1,1,1,1,1
1664,600,400,0.25,200,0.5,376.5373512,1,1,1,1,1,1,1,1
1664,600,500,0.75,200,0.1,376.5373512,1,1,1,1,1,1,1,1
1664,600,500,0.75,200,0.2,376.5373512,1,1,1,1,1,1,1,1
1664,600,500,0.75,200,0.3,376.5373512,1,1,1,1,1,1,1,1
1664,600,500,0.75,200,0.4,376.5373512,1,1,1,1,1,1,1,1
1664,600,500,0.75,200,0.5,376.5373512,1,1,1,1,1,1,1,1
1664,600,500,0.75,300,0.2,454.4373498,0.930974795,0.998303828,0.999997007,1,1,1,1,1
1664,600,500,0.75,300,0.3,454.4370673,0.930962541,0.998302357,0.999997002,1,1,1,1,1
1664,600,500,0.75,300,0.4,454.4372181,0.930953349,0.998301107,0.999996998,1,1,1,1,1
1664,600,500,0.75,300,0.5,454.4369274,0.930944098,0.998299718,0.999996993,1,1,1,1,1
1664,600,500,0.125,200,0.1,376.5373512,1,1,1,1,1,1,1,1
1664,600,500,0.125,200,0.2,376.5373512,1,1,1,1,1,1,1,1
1664,600,500,0.125,200,0.3,376.5373512,1,1,1,1,1,1,1,1
1664,600,500,0.125,200,0.4,376.5373512,1,1,1,1,1,1,1,1
1664,600,500,0.125,200,0.5,376.5373512,1,1,1,1,1,1,1,1
1664,600,500,0.175,200,0.1,376.5373512,1,1,1,1,1,1,1,1
1664,600,500,0.175,200,0.2,376.5373512,1,1,1,1,1,1,1,1
1664,600,500,0.175,200,0.3,376.5373512,1,1,1,1,1,1,1,1
1664,600,500,0.175,200,0.4,376.5373512,1,1,1,1,1,1,1,1
1664,600,500,0.175,200,0.5,376.5373512,1,1,1,1,1,1,1,1
1664,600,500,0.25,200,0.1,376.5373512,1,1,1,1,1,1,1,1
1664,600,500,0.25,200,0.2,376.5373512,1,1,1,1,1,1,1,1
1664,600,500,0.25,200,0.3,376.5373512,1,1,1,1,1,1,1,1
1664,600,500,0.25,200,0.4,376.5373512,1,1,1,1,1,1,1,1
1664,600,500,0.25,200,0.5,376.5373512,1,1,1,1,1,1,1,1
1664,600,600,0.75,200,0.1,376.5373512,1,1,1,1,1,1,1,1
1664,600,600,0.75,200,0.2,376.5373512,1,1,1,1,1,1,1,1
1664,600,600,0.75,200,0.3,376.5373512,1,1,1,1,1,1,1,1
1664,600,600,0.75,200,0.4,376.5373512,1,1,1,1,1,1,1,1
1664,600,600,0.75,200,0.5,376.5373512,1,1,1,1,1,1,1,1
1664,600,600,0.75,300,0.1,453.5192659,0.947587392,0.999133708,0.999998955,1,1,1,1,1
1664,600,600,0.75,300,0.2,453.5191325,0.94759209,0.999131787,0.99999895,1,1,1,1,1
1664,600,600,0.75,300,0.3,453.5202621,0.947589056,0.999130044,0.999998946,1,1,1,1,1
1664,600,600,0.75,300,0.4,453.5224085,0.947583767,0.999128437,0.999998942,1,1,1,1,1
1664,600,600,0.75,300,0.5,453.5227278,0.947580742,0.999126789,0.999998937,1,1,1,1,1
1664,600,600,0.75,400,0.1,531.5932382,0.859032635,0.997532619,0.999996712,1,1,1,1,1
1664,600,600,0.75,400,0.2,531.594079,0.859070493,0.997536349,0.999996725,1,1,1,1,1
1664,600,600,0.75,400,0.3,531.5927681,0.858895599,0.997529919,0.999996713,1,1,1,1,1
1664,600,600,0.75,400,0.4,531.5921035,0.858474877,0.99752068,0.999996712,1,1,1,1,1
1664,600,600,0.75,400,0.5,531.5948609,0.858132876,0.99751305,0.999996709,1,1,1,1,1
1664,600,600,0.75,500,0.1,609.6636439,0.852116276,0.99721321,0.999995953,1,1,1,1,1
1664,600,600,0.75,500,0.3,609.6614172,0.850050655,0.997163307,0.999995942,1,1,1,1,1
1664,600,600,0.75,500,0.5,609.6625311,0.85163375,0.997198971,0.99999594,1,1,1,1,1
1664,600,600,0.125,200,0.1,375.4818024,1,1,1,1,1,1,1,1
1664,600,600,0.125,200,0.2,375.4818024,1,1,1,1,1,1,1,1
1664,600,600,0.125,200,0.3,375.4818024,1,1,1,1,1,1,1,1
1664,600,600,0.125,200,0.4,375.4818024,1,1,1,1,1,1,1,1
1664,600,600,0.125,200,0.5,375.4818024,1,1,1,1,1,1,1,1
1664,600,600,0.175,200,0.1,375.4818024,1,1,1,1,1,1,1,1
1664,600,600,0.175,200,0.2,375.4818024,1,1,1,1,1,1,1,1
1664,600,600,0.175,200,0.3,375.4818024,1,1,1,1,1,1,1,1
1664,600,600,0.175,200,0.4,375.4818024,1,1,1,1,1,1,1,1
1664,600,600,0.175,200,0.5,375.4818024,1,1,1,1,1,1,1,1
1664,600,600,0.25,200,0.1,375.4818024,1,1,1,1,1,1,1,1
1664,600,600,0.25,200,0.2,375.4818024,1,1,1,1,1,1,1,1
1664,600,600,0.25,200,0.3,375.4818024,1,1,1,1,1,1,1,1
1664,600,600,0.25,200,0.4,375.4818024,1,1,1,1,1,1,1,1
1664,600,600,0.25,200,0.5,375.4818024,1,1,1,1,1,1,1,1
1664,600,600,0.25,300,0.4,453.4638705,0.889517531,0.97345417,0.999433217,0.999999364,1,1,1,1
1664,600,600,0.25,300,0.5,453.4638694,0.894575728,0.97378918,0.999440084,0.999999372,1,1,1,1
1664,700,100,0.75,200,0.1,375.4818024,1,1,1,1,1,1,1,1
1664,700,100,0.75,200,0.2,375.4818024,1,1,1,1,1,1,1,1
1664,700,100,0.75,200,0.3,375.4818024,1,1,1,1,1,1,1,1
1664,700,100,0.75,200,0.4,375.4818024,1,1,1,1,1,1,1,1
1664,700,100,0.75,200,0.5,375.4818024,1,1,1,1,1,1,1,1
1664,700,100,0.75,300,0.2,453.4897239,0.981435455,0.987937806,0.995222603,0.999913798,0.999999937,0.999999937,1,1
1664,700,100,0.75,300,0.3,453.4897238,0.981360062,0.98789058,0.99520602,0.999913674,0.999999937,0.999999937,1,1
1664,700,100,0.75,300,0.4,453.4897236,0.981297787,0.987851589,0.995192207,0.999913569,0.999999938,0.999999938,1,1
1664,700,100,0.75,300,0.5,453.4897235,0.981245516,0.987818872,0.995180563,0.99991348,0.999999938,0.999999938,1,1
1664,700,100,0.125,200,0.1,375.4818024,1,1,1,1,1,1,1,1
1664,700,100,0.125,200,0.2,375.4818024,1,1,1,1,1,1,1,1
1664,700,100,0.125,200,0.3,375.4818024,1,1,1,1,1,1,1,1
1664,700,100,0.125,200,0.4,375.4818024,1,1,1,1,1,1,1,1
1664,700,100,0.125,200,0.5,375.4818024,1,1,1,1,1,1,1,1
1664,700,100,0.125,300,0.2,453.2286827,0.999307807,0.999308413,0.999309215,0.9993444,0.9993444,0.999795327,0.999795327,1
1664,700,100,0.125,300,0.3,453.2309142,0.999243392,0.999243824,0.999244624,0.999293387,0.999293387,0.999803747,0.999803747,1
1664,700,100,0.125,300,0.4,453.2331739,0.999180347,0.999180663,0.999181541,0.99924674,0.99924674,0.999812349,0.999812349,1
1664,700,100,0.125,300,0.5,453.235448,0.99911871,0.999118946,0.999119973,0.999204423,0.999204423,0.999820869,0.999820869,1
1664,700,100,0.175,200,0.1,375.4818024,1,1,1,1,1,1,1,1
1664,700,100,0.175,200,0.2,375.4818024,1,1,1,1,1,1,1,1
1664,700,100,0.175,200,0.3,375.4818024,1,1,1,1,1,1,1,1
1664,700,100,0.175,200,0.4,375.4818024,1,1,1,1,1,1,1,1
1664,700,100,0.175,200,0.5,375.4818024,1,1,1,1,1,1,1,1
1664,700,100,0.175,300,0.2,453.3123336,0.999253038,0.999266833,0.999278721,0.999322987,0.999322987,0.999787098,0.999787098,1
1664,700,100,0.175,300,0.3,453.3134915,0.999199897,0.999210756,0.999220158,0.999276184,0.999276184,0.999797423,0.999797423,1
1664,700,100,0.175,300,0.4,453.3146485,0.999145422,0.999154064,0.999161714,0.999232788,0.999232788,0.999807435,0.999807435,1
1664,700,100,0.175,300,0.5,453.3158029,0.999090356,0.999097309,0.999103744,0.999192997,0.999192997,0.99981701,0.99981701,1
1664,700,100,0.25,200,0.1,375.4818024,1,1,1,1,1,1,1,1
1664,700,100,0.25,200,0.2,375.4818024,1,1,1,1,1,1,1,1
1664,700,100,0.25,200,0.3,375.4818024,1,1,1,1,1,1,1,1
1664,700,100,0.25,200,0.4,375.4818024,1,1,1,1,1,1,1,1
1664,700,100,0.25,200,0.5,375.4818024,1,1,1,1,1,1,1,1
1664,700,100,0.25,300,0.2,453.3768758,0.998250276,0.998543255,0.998810581,0.9990463,0.9990463,0.999865486,0.999865486,1
1664,700,100,0.25,300,0.3,453.3771488,0.998311788,0.998570565,0.998802832,0.999025672,0.999025672,0.999868191,0.999868191,1
1664,700,100,0.25,300,0.4,453.3775064,0.998358406,0.998586949,0.998789076,0.999006431,0.999006431,0.999871277,0.999871277,1
1664,700,100,0.25,300,0.5,453.3779441,0.998391693,0.998593815,0.998770232,0.998988569,0.998988569,0.99987463,0.99987463,1
1664,700,200,0.75,200,0.1,375.4818024,1,1,1,1,1,1,1,1
1664,700,200,0.75,200,0.2,375.4818024,1,1,1,1,1,1,1,1
1664,700,200,0.75,200,0.3,375.4818024,1,1,1,1,1,1,1,1
1664,700,200,0.75,200,0.4,375.4818024,1,1,1,1,1,1,1,1
1664,700,200,0.75,200,0.5,375.4818024,1,1,1,1,1,1,1,1
1664,700,200,0.75,300,0.2,453.5169056,0.943987754,0.979493671,0.999424086,0.99999912,1,1,1,1
